"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a586e07b710e7bfeac7b2667d2adc2fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72036e3e&x-expires=1742324400&x-signature=KOhig2LDLhgp0PawX8NsZ6K52pE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7450060660527219463","1734602429","2024-12-19T10:00:29.000Z","0","mujimalaysia","false","false",,"0","😊😊😊","6867537468159673346","that.mark.in.japan","https://www.tiktok.com/@mujimalaysia/video/7448981252788489490"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/c6ec2f7f42daa0b87c3c8a5e1d6a6cb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c0ac2a4d&x-expires=1742324400&x-signature=ZOLMdnYgyuoqa477AHZLl8535U0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7449452055917789970","1734460728","2024-12-17T18:38:48.000Z","0","mujimalaysia","false","false",,"0","🥰","6577587360355516418","camsciria","https://www.tiktok.com/@mujimalaysia/video/7448981252788489490"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6d01b82&x-expires=1742324400&x-signature=TREo8W2M7OgBZhqT8p6FL%2F3L48k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7449345548639093522","1734435923","2024-12-17T11:45:23.000Z","0","mujimalaysia","false","false",,"0","😁😁😁","7143981277892428801","rampunyashopping01","https://www.tiktok.com/@mujimalaysia/video/7448981252788489490"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7209ef1bf54bf9cdab78ef011b4396eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc59c12b&x-expires=1742324400&x-signature=LBNwUmC1%2FS%2BFfOh7NZk%2BwMwl5ow%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7449653658898645767","1734507670","2024-12-18T07:41:10.000Z","0","mujimalaysia","false","false",,"0","💪","6802940986126468097","rasyiqahprotonsabah","https://www.tiktok.com/@mujimalaysia/video/7448981252788489490"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/594ad283e3541bca6cfe4bd1c60195a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ff1f974&x-expires=1742324400&x-signature=OKspbJo%2FPwk6U%2BF%2FxAZTj8p%2BkUs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7469568117741273876","1739144422","2025-02-09T23:40:22.000Z","1","mujimalaysia","false","false",,"0","Hi.. Will you be bringing in the hakama pants soon?","6926350297075008513","_starchaser_","https://www.tiktok.com/@mujimalaysia/video/7441973890441612561"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7336259288689541152~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c723d5c&x-expires=1742324400&x-signature=NJD5NxlxKSC%2FRE4bxt0nsIn%2FdZ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7469817521769644807","1739202443","2025-02-10T15:47:23.000Z","0","mujimalaysia","false","false",,"0","bring hakama pants please😩","6807441842634146817","alfiehazel","https://www.tiktok.com/@mujimalaysia/video/7441973890441612561"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7329222742962929666~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad8825f6&x-expires=1742324400&x-signature=QCWcGRFlT2lrTRI%2FraY%2FEzB7bBY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7474304453752800018","1740247138","2025-02-22T17:58:58.000Z","0","mujimalaysia","false","false",,"0","😂","6828237376897893378","userid01222222221","https://www.tiktok.com/@mujimalaysia/video/7441973890441612561"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6d01b82&x-expires=1742324400&x-signature=TREo8W2M7OgBZhqT8p6FL%2F3L48k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7442507429135483666","1732843809","2024-11-29T01:30:09.000Z","0","mujimalaysia","false","false",,"0","😁😁😁","6814742446090552322","user840721160","https://www.tiktok.com/@mujimalaysia/video/7441973890441612561"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ea84a00a97d00f2c18c5c658cfc9a6c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8aca1c1&x-expires=1742324400&x-signature=JeWzISIOtYAU19hZpL%2FGIRHwXzU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7453792758860694278","1735471388","2024-12-29T11:23:08.000Z","0","mujimalaysia","false","false",,"0","🥰","7192103102257955846","aisph_ian","https://www.tiktok.com/@mujimalaysia/video/7441973890441612561"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7324313657943752706~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=081c4c34&x-expires=1742324400&x-signature=ZreWKdrkdkvIHdSIKL5FM4Q46NA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7465544919839998738","1738207658","2025-01-30T03:27:38.000Z","0","mujimalaysia","false","false",,"0","😍","6816709724919596034","tunguyen0711","https://www.tiktok.com/@mujimalaysia/video/7441973890441612561"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e8935418e5465fc8ff3327e8c63b2fb7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d67cf7be&x-expires=1742324400&x-signature=FsV3%2BBkcgAlttSEIiKbZeFeMajQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7449669257035891464","1734511294","2024-12-18T08:41:34.000Z","0","mujimalaysia","false","false",,"0","😂","6896726834668618753","nfdyls","https://www.tiktok.com/@mujimalaysia/video/7436728963998764306"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7329187296044351490~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73b921be&x-expires=1742324400&x-signature=aV9j3fob%2B2xdpyDJD9y%2FDCs3mr8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7441028898047771408","1732499561","2024-11-25T01:52:41.000Z","0","mujimalaysia","false","false",,"0","🥰","7003777889599423490","rkurnia09","https://www.tiktok.com/@mujimalaysia/video/7436728963998764306"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f9f2ea18df765eb77f1a1819663a3875~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7848b5e6&x-expires=1742324400&x-signature=AUCyKWbf8HRgDPU7Sxg3kVikK8k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7436824662187754258","1731520681","2024-11-13T17:58:01.000Z","0","mujimalaysia","false","false",,"0","It looks like @TheSmartLocal office 😭","6968387868508029953","cutebundleofjoy","https://www.tiktok.com/@mujimalaysia/video/7436728963998764306"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7333799117883179028~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06caeaa1&x-expires=1742324400&x-signature=2WWBsoLxBR2x%2BndkIQT7gJdYeAg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7433794866344313607","1730815250","2024-11-05T14:00:50.000Z","143","mujimalaysia","true","false",,"1","this just unlocked a primal need for every card collector - pokemon, tcg, kpop, you name it","6738995358049272833","lu__vin","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ea6acb3cff33154e67a8a76d523b7aee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=babf05e8&x-expires=1742324400&x-signature=tG6Q%2Bt6tXspcCRdtWUqYkxuZ9b4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434140839368852244","1730895802","2024-11-06T12:23:22.000Z","77","mujimalaysia","true","false",,"2","Did Muji just call out card collectors/traders?","6843343244278711298","ahkongbuys","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8def2405537b1fac9f95246a4742ed0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51cd360e&x-expires=1742324400&x-signature=Hs%2FOrr6iF7fXnJ%2FtMBAMyd4g%2Bjc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7437685670444040977","1731721159","2024-11-16T01:39:19.000Z","5","mujimalaysia","false","false",,"0","me the next time people ask who is my bias","6628428164145381378","klausinmotion","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0f454061c5153c1d16d1f8525f64eba1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c5410c5c&x-expires=1742324400&x-signature=%2ByOoz%2BcB29cbmtMC27sbO4mmaiM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7461494637859341062","1737264665","2025-01-19T05:31:05.000Z","0","mujimalaysia","false","false",,"0","Chief Hong is that you?? 😻😻","6933423723497702405","the.messy.rainbow","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/730efe899958010fae4dcd6a7a1bd809~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33770b1b&x-expires=1742324400&x-signature=SVa9n4Lcj%2BW3X%2FBZxXTaRnE50dI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7438709794443576072","1731959603","2024-11-18T19:53:23.000Z","0","mujimalaysia","false","false",,"0","FINALLY MUJI MALAYSIA😭I ALMOST WANTED TO BUY FROM MUJI JAPAN EVEN THO I DONT UNDERSTAND JAPANESED BUT I GOT THE LINK FROM FRIENDS 😂now I can walk in to any Muji store in Malaysia right?","6746187958593782786","xx_wynmin","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/20718958d362193835db09f6610f459b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9229b38&x-expires=1742324400&x-signature=%2FkVrxnHmiodvMXfwNZ3a%2Be3TPFg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434556512822264577","1730992585","2024-11-07T15:16:25.000Z","0","mujimalaysia","false","false",,"0","now see as a photocard collector if I had seen this before I went to muji today ... 😃","6863051890457248770","jolinpangolin","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/085e96db1eb3e2d934d1417036175e91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf01e8c3&x-expires=1742324400&x-signature=ZhtJcYrzp5P7Jorra0v17ThEy3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434350047225479991","1730944519","2024-11-07T01:55:19.000Z","0","mujimalaysia","false","false",,"0","okay but open a store here in latam please! 😭","6956761896309965830","applesnat","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/afc1f6a2a4e367073739096990ab0287~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1331238e&x-expires=1742324400&x-signature=dyZoWVHHPwhMNQazRxqcZXGlRZA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434380918896870160","1730951702","2024-11-07T03:55:02.000Z","1","mujimalaysia","true","false",,"0","this feels like magic","6799451956571456518","sase3119","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fbdeb033f9c5970292e051f90c4743da~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ed93ed6&x-expires=1742324400&x-signature=3fWQFc3oCUFCSpGYlNXnJYJOfTw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434832217685508872","1731056776","2024-11-08T09:06:16.000Z","0","mujimalaysia","false","false",,"0","I already bought it and I need more 😂","7191502369779565570","khaotungbaobei","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/41d51a21b14491fc5719f9a078c41289~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a793c7b8&x-expires=1742324400&x-signature=OLrt3tK0pWhhLDiSRYM5YWyxdi8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7435695794190304056","1731257856","2024-11-10T16:57:36.000Z","0","mujimalaysia","false","false",,"0","is this available offline store because i didn’t find at your website?","6549031832145395713","asna.nr","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e7a257d7aeed3dcc233eab85a6b1699d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62809374&x-expires=1742324400&x-signature=d8ehXrzSylJf983vj3HaJpr%2BwUI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434009843365872402","1730865307","2024-11-06T03:55:07.000Z","0","mujimalaysia","false","false",,"0","i need this","7043710761314567169","pinapicotta","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ad72b22b0c99f54b7abbbcf7c790e253~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5232db4&x-expires=1742324400&x-signature=J2gJjX%2Fu1EqSbfPVpoXlGZ9Cks0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434001265120199431","1730863308","2024-11-06T03:21:48.000Z","5","mujimalaysia","true","false",,"0","Finally coming to malaysia!!","6937232920063575041","hanichiiiiiiii","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/277505d128bf16801c94ff4c386023d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc054ce5&x-expires=1742324400&x-signature=lFvNelE8gUwR0uJpmo45eCD2lO8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434473103025881911","1730973175","2024-11-07T09:52:55.000Z","3","mujimalaysia","false","false",,"0","MINIMAL BUKA STORE LAGI DI INDO PLEASEEEE","6969199181030802434","cl0my","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/06e2dfdb316e52acf32c70b04c12f55c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c232fc71&x-expires=1742324400&x-signature=HJ4uGKzOWe5CoQU1PHghLyulzjI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7436975298941961016","1731555768","2024-11-14T03:42:48.000Z","0","mujimalaysia","false","false",,"0","Please…reopen in Indonesia..","6787309447552844802","uchi.mouchi","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7334164268222251013~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dfcb833e&x-expires=1742324400&x-signature=pwPl3IxGWJ%2Fu7ATBI7FBOD8%2Fj9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434393091936682759","1730954533","2024-11-07T04:42:13.000Z","0","mujimalaysia","false","false",,"0","@Ri’an","6743541034246112262","koalatea_continent","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/854d2c3d8efaf6ccb041b18e3b305b81~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d559f7c3&x-expires=1742324400&x-signature=Qu8PREBajSrPB0xI1hYSM4wqP1M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434123512241292049","1730891768","2024-11-06T11:16:08.000Z","0","mujimalaysia","false","false",,"0","@lydachea126","7272341994079552518","thida.pech","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6df338b213967e84d010aa3e289cc7e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e496eb65&x-expires=1742324400&x-signature=%2Bg1Gv5sSUrdVOnghEtpBVceFCGY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434479489558217493","1730974651","2024-11-07T10:17:31.000Z","0","mujimalaysia","false","false",,"1","@세라엥 | Sera","6883008296757560322","vanillacherry8","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/068b7314c8ad8d1aeb325766dee7fdc2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b59ee162&x-expires=1742324400&x-signature=XIl0N4F%2FXuEO%2FLy1i42yeIithp8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434245258231841544","1730920118","2024-11-06T19:08:38.000Z","0","mujimalaysia","false","false",,"0","@Arte","7041430019319170050","mokusharuru","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/48337dde377f62cfdeb28006364f3317~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4599425&x-expires=1742324400&x-signature=xyHP9dOwiP1Cw5XoygcaSb%2Bnhsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7445149105347937080","1733458897","2024-12-06T04:21:37.000Z","0","mujimalaysia","false","false",,"1","@lelena🐬","7039698139495171074","reoganoman","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9daff6dc2975c550bc3bdb5886e1ea46~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c99d2a0d&x-expires=1742324400&x-signature=IWL89KB5ExoZppvembnT4TWFBUc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434039862968435461","1730872310","2024-11-06T05:51:50.000Z","0","mujimalaysia","false","false",,"0","@Nana disini ada ga ya","236926814432976896","___yaoyuan","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c46972c3845efd09ebb448f94b6e95e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=823e421d&x-expires=1742324400&x-signature=wkIUt2G1DIT2f39k0mJyRPxiq9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434721643477156616","1731031037","2024-11-08T01:57:17.000Z","0","mujimalaysia","false","false",,"0","@*ੈ✩hendery's tamagotchi🫧","6795726579320161281","clowntiny_","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a00d82592f4ef114fcbff5ba720e4e9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=394f02a2&x-expires=1742324400&x-signature=A%2FrddmDNwiCMOei2Dc2E4cvjTWw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434324952092574471","1730938682","2024-11-07T00:18:02.000Z","2","mujimalaysia","false","false",,"1","Me with my woozi pcs @Slave to cats","6812226293972501506","icedgenmaicha","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/abd2ea672fb7ca5564735517ef04105b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7ea2d482&x-expires=1742324400&x-signature=c9aJlgGllTTOJJlfe33IZYTAWcM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434210359789208337","1730911988","2024-11-06T16:53:08.000Z","1","mujimalaysia","false","false",,"0","@rae ★","6727994086014600198","kingiiana","https://www.tiktok.com/@mujimalaysia/video/7433744197150182673"
