"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7395250011933507605~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=558f02be&x-expires=1742324400&x-signature=7yQlU4oVtn%2FRk3hqdMFk5Mj0Dmg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7462002238586045191","1737382797","2025-01-20T14:19:57.000Z","0","uniqlo_malaysia","false","false",,"0","ad me Group","7377759297428898817","taijulislamapu1","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f6549685bba4c0853857e9caf70c13f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6699fce8&x-expires=1742324400&x-signature=UWc4IVqHUfYaWb7Wq56hCLU1Xlk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7465565474971239186","1738212454","2025-01-30T04:47:34.000Z","0","uniqlo_malaysia","false","false",,"0","Whats the name of the pants","7203700679658767366","pokemoncatcher9","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/23afe59acc1a55fcf27737cb1ccb0839~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0d16631&x-expires=1742324400&x-signature=nv8%2BFLln5LgB91hf%2BahkQwAkFms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7457443156519830290","1736321306","2025-01-08T07:28:26.000Z","1","uniqlo_malaysia","true","false",,"1","how much ?","6962195825430905858","cheqalong","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4ba3469b035e29d8e7d8940aef21da4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d03ea0eb&x-expires=1742324400&x-signature=AmIpywtkFmdNLlxKoSHRHHRswoQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7462776974126220040","1737563178","2025-01-22T16:26:18.000Z","0","uniqlo_malaysia","false","false",,"0","nice","7443397899969283128","ida_20787","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7f1e5b04dd62f6b098fa7a95ff0e365e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f7a8294&x-expires=1742324400&x-signature=s9mX54nuLmqlPNLu%2BmLtFkI%2FMpM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7462721555027100423","1737550277","2025-01-22T12:51:17.000Z","0","uniqlo_malaysia","false","false",,"0","nice jaket","7448266066105598981","abaikansayq","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8bcbd324758b649dc185f6d0873ef3be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3279c879&x-expires=1742324400&x-signature=wfYfNkvZ3QHFSgXJp%2B8owtwUnp4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7473444089993610004","1740046813","2025-02-20T10:20:13.000Z","0","uniqlo_malaysia","false","false",,"0","area mana ni tmpatnya bos","7405587224358798337","barack7761","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/92221d02e3431b24d63a474bb5f5e185~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06fd64c6&x-expires=1742324400&x-signature=Ov8rAO17tF%2Fpj7AMGb%2BBMouisPU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460410584196449031","1737016844","2025-01-16T08:40:44.000Z","0","uniqlo_malaysia","false","false",,"0","pacey nak beli tangcut cawat aki akau🤣","6938011656279589894","jhean_019182","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9f5ec01fdcd7d5c4a21d10338b765122~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=96ce5fd5&x-expires=1742324400&x-signature=NhcuvE0cNTilscnI70qee1SyPPg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7464689650843861778","1738008559","2025-01-27T20:09:19.000Z","0","uniqlo_malaysia","false","false",,"0","جميل","7368014471065994246","zvhvgugb","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/675882e44234bb56a1e061253457aa08~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e993803b&x-expires=1742324400&x-signature=qKU5v0qp%2BQu8iOiGClpBbxlSd1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7457016746688660229","1736222032","2025-01-07T03:53:52.000Z","0","uniqlo_malaysia","false","false",,"1","keluar di indo ga ya","6961569326936884225","zoo0ne","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/3d42d6bed0c85fef6ba25da73ec91fc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9420b363&x-expires=1742324400&x-signature=gM6Nw5ay64fan%2Fqk%2B8XrMQmHvqM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7477131524539646721","1740905365","2025-03-02T08:49:25.000Z","0","uniqlo_malaysia","false","false",,"0","cara beli'y bagaimana kak","7049023173057430529","buzay81","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cbe0b4dfaa7ee211c7c6a04860f17d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c860d3d&x-expires=1742324400&x-signature=%2B%2FNGXi5bt8MTYEu36JdunTwgEks%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7470116966683869953","1739272162","2025-02-11T11:09:22.000Z","0","uniqlo_malaysia","false","false",,"0","Hebat dan bergaya. 👍👍👍","7186697335601546241","farizanjohari","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/47aa2bb5c0a5d16e362d54841f8d8969~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc29c693&x-expires=1742324400&x-signature=i89%2BTcxTwj2E2dIwml5InjwSmr4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461243258267796231","1737206092","2025-01-18T13:14:52.000Z","0","uniqlo_malaysia","false","false",,"0","Kasi kurang harga mahal bagus beli d hnm","6918444443872199682","heanns0","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/58eb62536fbaf7a1811e79df08b54dc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a2ad133&x-expires=1742324400&x-signature=UOxPqCG0cs7gzOW%2FdjajeIebzqw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7468245996980470535","1738836538","2025-02-06T10:08:58.000Z","1","uniqlo_malaysia","false","false",,"1","@WM @Reyes_Citow","6801433540904223745","defnotvibez","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/63a07080c9e8477b348b70ab486bd25d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74934191&x-expires=1742324400&x-signature=p68j%2FIv8zdH6nZpd4NkttYtnQNs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7471139294705681160","1739510187","2025-02-14T05:16:27.000Z","0","uniqlo_malaysia","false","false",,"0","🥰🥰🥰","7192217652348175362","user383724288","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7326785672096776224~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dded7950&x-expires=1742324400&x-signature=LZ7quQgJNzshEJHcPxWauq9nfYI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7457902863500165896","1736428340","2025-01-09T13:12:20.000Z","0","uniqlo_malaysia","false","false",,"0","😁","6959906900004652034","maxineeee_e","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b6c77168026ee0d45078333183382c12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7d279e6&x-expires=1742324400&x-signature=ljQy8FY%2BVQ%2BEYvFh8cjon2HSrkQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460439416864293652","1737018934","2025-01-16T09:15:34.000Z","0","uniqlo_malaysia","false","false",,"0","👍👍👍","7338384109259473921","asifkhanmalaysia2","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3523f5c9facb3a5d189a68963033bd00~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7bb714ae&x-expires=1742324400&x-signature=HLF83%2FOxoIZngkEYoR9WpmaDpBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7463694755949445896","1737776880","2025-01-25T03:48:00.000Z","0","uniqlo_malaysia","false","false",,"0","🥰🥰🥰","7208036096503415814","khairulanuwar84","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/28f14cb479eac0afd2acc42bc0d95b13~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a0d45ca&x-expires=1742324400&x-signature=8eF89u5%2F894sx24P%2BBouUQn6b2w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460757437689365256","1737092980","2025-01-17T05:49:40.000Z","0","uniqlo_malaysia","false","false",,"0","🥰","6790365634879669254","hammadgujjarh3","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7317010343933739010~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2dc80e3&x-expires=1742324400&x-signature=BkNFKS%2FiLNxM0ba46QqDrFj6uIY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7462297205546828552","1737451477","2025-01-21T09:24:37.000Z","0","uniqlo_malaysia","false","false",,"0","🥰","7200576724106462234","janudin.abd.gani","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b73b65f8e7e93f23c1015000782886e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e1f700d&x-expires=1742324400&x-signature=2iiO7RoRHYvEMmCuBpHKoRAOgYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7462295306656498449","1737451041","2025-01-21T09:17:21.000Z","0","uniqlo_malaysia","false","false",,"0","🥰","7458107042416755717","md.parves.masud","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8d984a62b8044e8c9904b16031e3aaf9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2cfd83cf&x-expires=1742324400&x-signature=PPra4pzhSDyS%2Fm4k1KRjhbX0lNY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7461201869068419858","1737196458","2025-01-18T10:34:18.000Z","0","uniqlo_malaysia","false","false",,"0","🥰🥰🥰","7428501660181988372","lmrriynollo","https://www.tiktok.com/@uniqlo_malaysia/video/7456653028742024466"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7324303919255912449~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c91d1da&x-expires=1742324400&x-signature=nhFZmn9RSMbpx1e%2FT5x%2FG%2BQ4Y%2FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7482785990256526087","1742221890","2025-03-17T14:31:30.000Z","0","uniqlo_malaysia","false","false",,"0","The blue stripe shirt size XL is sold out everywhere in Vietnam 😭","6961766195449299970","celine_tdh","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5ad9e08dc77ba3041ce00db86a4d261b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4cc1cb15&x-expires=1742324400&x-signature=dDBpUM7KWI0WFpTjIaanPur%2Fbsg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461345016163746578","1737229813","2025-01-18T19:50:13.000Z","32","uniqlo_malaysia","false","false",,"1","Do you have a student budget option for ""overthinking and depressed""?","6774985085201630210","terristeaks","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/179f4ed4681ed018bc105c1e4488d2bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=684ea00f&x-expires=1742324400&x-signature=Ukm5MkyL3Sq51Je4W08rAoOLJzs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7457556615459701512","1736347722","2025-01-08T14:48:42.000Z","17","uniqlo_malaysia","true","false",,"0","the first fit tho🤭🥰","6784211768722850817","natdumpling_","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/04975af53ef6fedec8a2326b88a148af~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e87a993&x-expires=1742324400&x-signature=yBUkfxczTIh55zqptCw9zM7NmGg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461255107087516434","1737208842","2025-01-18T14:00:42.000Z","0","uniqlo_malaysia","false","false",,"0","For anyone above 190cm tall this is not for you I tried it and I can’t buy them 🥺","7179867383866852353","damansaradaddy","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/50523bb29503ce22310ed9aadb927a45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d48e2b78&x-expires=1742324400&x-signature=FHRabee4KhG3VO1ith9SvYmprKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460823450875200264","1737108347","2025-01-17T10:05:47.000Z","2","uniqlo_malaysia","false","false",,"0","who's the model?","6877060928685802498","pengulover07","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/12339bda6f57fafd72edb530ec7b9cd4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58ae450e&x-expires=1742324400&x-signature=GCQ%2F%2FFA3If3Wy1MZiJAjG57NvRM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461946495308055303","1737369829","2025-01-20T10:43:49.000Z","1","uniqlo_malaysia","true","false",,"1","hi uniqlo, i usually wear a size L for the dry pique polo.. is the jw anderson polo shirt the same cutting?","7174402386827904002","d_beckz","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/2e3a6024b19dba4fb6f65f20c12ed263~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08df6796&x-expires=1742324400&x-signature=bQe7O2yjT6x1xL1sIIsjQA5xM%2FI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461241805188006674","1737205745","2025-01-18T13:09:05.000Z","0","uniqlo_malaysia","false","false",,"2","Does anyone know where the tie is from 🥺","6802228885746533378","aidxll","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/57ba0de238e1e67239ac7dd9ca043628~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d71b5304&x-expires=1742324400&x-signature=sFYzNo9j1BXSM0NlyGfuaUl6fBg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461628795129348882","1737295849","2025-01-19T14:10:49.000Z","0","uniqlo_malaysia","false","false",,"0","nice","7366937322031907846","kacf8613eql","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2abe0bc0bdba51a901c81c9b148ec40c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3dd7c9bd&x-expires=1742324400&x-signature=4%2BvHq7F98s2WclXQGGMwQnXEZMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460430468686529287","1737016851","2025-01-16T08:40:51.000Z","4","uniqlo_malaysia","true","false",,"1","I just fitting the shirt just now…it super comfy and make me look more confident","6963124792317133826","teudongie0","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3c29a463f64e66207c72f6e40c6165b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=feb64aa0&x-expires=1742324400&x-signature=T%2BsfxjE%2BqUNZUbklVZTa%2FZ8hx2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461632802346730256","1737296797","2025-01-19T14:26:37.000Z","0","uniqlo_malaysia","false","false",,"0","good","7097577097925837851","hasiljiran","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/220791a9a87789157ca7dcb081609481~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5e3a3776&x-expires=1742324400&x-signature=2DOxnXO%2FsbFQeXpUcd0Ie5Fuv0E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7459306265765413653","1736755108","2025-01-13T07:58:28.000Z","1","uniqlo_malaysia","true","false",,"0","good ok good 👍","6710808428607161346","ah.weng.1963","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/b163458764bb4da74d18245e19e1119f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab65653f&x-expires=1742324400&x-signature=oFBw9TD89Hh9i9PfnWnT6P4ntoU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7457210068611154696","1736267031","2025-01-07T16:23:51.000Z","0","uniqlo_malaysia","false","false",,"0","Will the blue striped shorts be available?","6907989215033607169","josephine.teoh","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/5d9e4798d79686f70283368a55fcc05b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a3988003&x-expires=1742324400&x-signature=%2BrxQdv4MUpdQKhhgctuJtNN3G8E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460744690188583698","1737090015","2025-01-17T05:00:15.000Z","0","uniqlo_malaysia","false","false",,"0","Wish list!","6841830899714442242","hazirahshahidi","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6d01b82&x-expires=1742324400&x-signature=TREo8W2M7OgBZhqT8p6FL%2F3L48k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460424660464337671","1737015498","2025-01-16T08:18:18.000Z","0","uniqlo_malaysia","false","false",,"0","Who?","7325092114840585217","capricornrose4","https://www.tiktok.com/@uniqlo_malaysia/video/7457124991511940359"
