"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","repliesToId","replyCommentTotal","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/28f14cb479eac0afd2acc42bc0d95b13~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a17b8e54&x-expires=1742302800&x-signature=H4%2FsDCC9E1LGy4X8dkv5BpZ2kNw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460757421653771026","1737092972","2025-01-17T05:49:32.000Z","0","uniqlo_malaysia",,"0","🥰","6790365634879669254","hammadgujjarh3","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b6c77168026ee0d45078333183382c12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65a14bcd&x-expires=1742302800&x-signature=IncLkzka7LMe%2Bd0nKd4usQhPHJY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460439350016148244","1737018921","2025-01-16T09:15:21.000Z","0","uniqlo_malaysia",,"0","👍👍👍","7338384109259473921","asifkhanmalaysia2","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/57fa6372757b68a4b81cfb689a7ac21a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4393c2a&x-expires=1742302800&x-signature=WXb%2B4qlFzX0YwnMyWyXlKvNg3Rw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7463381917074768658","1737704038","2025-01-24T07:33:58.000Z","0","uniqlo_malaysia",,"0","❤","7162762553377817606","sabirimalaysiawala","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/80e76c5f80fcdefe8b7c3225f14df9b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=87285304&x-expires=1742302800&x-signature=aPHtn5CmWdnl4rqJ3hGrez%2FLuUI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7459795268192846599","1736868950","2025-01-14T15:35:50.000Z","1","uniqlo_malaysia",,"2","can u bring back 3 quarter pants for men? 😭 i cant find agains after my pants missing 😭😭😭","6733416024915723266","fr33p4l35tin","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/02e6aaecd09a8995e3b0c6ac9244c70f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=41d1ffd2&x-expires=1742302800&x-signature=jrwxYjxrSULsU0ifeTEV6XJ7IQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7459449640066007815","1736788487","2025-01-13T17:14:47.000Z","1","uniqlo_malaysia",,"2","pls bring me a dress more and more!","7410648713967748114","tuliplover0810","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a6991b38761289cf2b15c72e13d02d20~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e311fba&x-expires=1742302800&x-signature=51drDndV5B6mqufMatumpM5KrP8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7459279955224281877","1736748991","2025-01-13T06:16:31.000Z","0","uniqlo_malaysia",,"0","This guy works in a food stall","7147468372141687810","typoyjny","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3e0057e3cd1da447522118940dc6e924~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72d4f96c&x-expires=1742302800&x-signature=I5Ish0kDDkh66jx2SQRkcrDWua8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7458882149845746450","1736656355","2025-01-12T04:32:35.000Z","0","uniqlo_malaysia",,"1","Grey solos but uniqlo aint worth it lowk","7419974874019693576","zakimulaferr","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/432d266021d6d8a5df28225222ef7ef3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4e93be0e&x-expires=1742302800&x-signature=0Qc4CwU9RXeKJfD%2FR4mM5DwqT0Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7462538268091368200","1737507658","2025-01-22T01:00:58.000Z","0","uniqlo_malaysia",,"0","😂","6578776844870336513","fizaismail86","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1411ce728069c034b1578f1c1ba56685~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c94ee44&x-expires=1742302800&x-signature=6VJJ9GALvFxMY1oq%2F8%2FZ1gupOzg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7459986104659411730","1736913405","2025-01-15T03:56:45.000Z","0","uniqlo_malaysia",,"0","🤲","6915159321564267526","johannali122","https://www.tiktok.com/@uniqlo_malaysia/video/7458881069023005960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/429f20a1a835b325eaa2fcaeabee98fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f243b1ed&x-expires=1742302800&x-signature=qlcqSISTZVg4CRDcXd9y6NJKs2s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7458735305052619537","1736622166","2025-01-11T19:02:46.000Z","0","uniqlo_malaysia",,"0","is the wide sweatpants still in store","8167092","friutsoup","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/efd95279eac540f6a971d78450fe67c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59805d1c&x-expires=1742302800&x-signature=P6Se%2FLT21hLlNcypJW2%2Bb9%2Bq8Mk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461264107967431456","1737210938","2025-01-18T14:35:38.000Z","0","uniqlo_malaysia",,"0","nice","7452824434040194080","dkp7347","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/08b4bcfc82b586f206f36a1a3934ba6d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=709e3504&x-expires=1742302800&x-signature=%2Bl0FaAXP7J6Mn%2F%2FDTxz4huuUttI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461849890898330369","1737347334","2025-01-20T04:28:54.000Z","0","uniqlo_malaysia",,"0","wau😍😍","7023270572311135238","abixetri77","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/887048a786bcc48f151dcfe812bf7650~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de9fcbaa&x-expires=1742302800&x-signature=H%2FfJORWh6BEGrAwjUK4ru63WdrM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461854025081324296","1737348298","2025-01-20T04:44:58.000Z","0","uniqlo_malaysia",,"0","🥰🥰🥰","7460732296967947265","kumuhdnaqib","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/efd95279eac540f6a971d78450fe67c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59805d1c&x-expires=1742302800&x-signature=P6Se%2FLT21hLlNcypJW2%2Bb9%2Bq8Mk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461264061591733024","1737210945","2025-01-18T14:35:45.000Z","0","uniqlo_malaysia",,"0","😂","7452824434040194080","dkp7347","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/661dc60d94ae3d55ac3bfebe2876ff75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=827ee54c&x-expires=1742302800&x-signature=%2BVBD4nvTktUR1e67mJb%2BaZmgbsc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7471215912882717458","1739528019","2025-02-14T10:13:39.000Z","0","uniqlo_malaysia",,"0","🥰","7375008352969786369","junaidakhtar4699","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/28f14cb479eac0afd2acc42bc0d95b13~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a17b8e54&x-expires=1742302800&x-signature=H4%2FsDCC9E1LGy4X8dkv5BpZ2kNw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460757384849244946","1737092975","2025-01-17T05:49:35.000Z","0","uniqlo_malaysia",,"0","🥰","6790365634879669254","hammadgujjarh3","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/288985184616dc77e80530c5c1430116~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d2167788&x-expires=1742302800&x-signature=OKTA1Lbar9zjOgncrqAhtr6u3uk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7471197624369693448","1739523766","2025-02-14T09:02:46.000Z","0","uniqlo_malaysia",,"0","❤️","6969903440320709633","bimleshkumarsah2","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5401b83897d8770c643003d54256f51a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=40841fa8&x-expires=1742302800&x-signature=5%2BgNLKhpU%2BKfTIdp0jXshJEfsqE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7463425024074973959","1737714064","2025-01-24T10:21:04.000Z","0","uniqlo_malaysia",,"0","🥰","7215444902204146689","aza.1960","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/efd95279eac540f6a971d78450fe67c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59805d1c&x-expires=1742302800&x-signature=P6Se%2FLT21hLlNcypJW2%2Bb9%2Bq8Mk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461264057971131169","1737210929","2025-01-18T14:35:29.000Z","0","uniqlo_malaysia",,"0","😂","7452824434040194080","dkp7347","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8d984a62b8044e8c9904b16031e3aaf9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7865887c&x-expires=1742302800&x-signature=OIx9tUmktdfGPyv1GpyOUyZz5sI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461201781374092039","1737196437","2025-01-18T10:33:57.000Z","0","uniqlo_malaysia",,"0","🥰🥰🥰","7428501660181988372","lmrriynollo","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/63a07080c9e8477b348b70ab486bd25d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ced5dac0&x-expires=1742302800&x-signature=vs%2FzDFo8BnpmsjmLkBsVLLPkCnE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7471139249880040210","1739510178","2025-02-14T05:16:18.000Z","0","uniqlo_malaysia",,"0","🥰🥰🥰","7192217652348175362","user383724288","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9ede914fe8e108e3966e7f18bfb1e15a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7b961d8&x-expires=1742302800&x-signature=jY9%2B2Ns5%2FUXUcwBeIj0SAb6q1s4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460771403114480385","1737096228","2025-01-17T06:43:48.000Z","0","uniqlo_malaysia",,"0","❤","7226803755559388166","rajatayab90","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8586af3a2dd11e051fdc55923798c415~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e7d7ae1&x-expires=1742302800&x-signature=P2Qtc5yVaSleacdDl17qdwlMLIs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7467202885740708615","1738593676","2025-02-03T14:41:16.000Z","0","uniqlo_malaysia",,"0","😂","7215323726044070913","th.thn.v0","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3fe12100&x-expires=1742302800&x-signature=vDppvyYUYb%2FUShqV%2BAYbPpLJ8J4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461978062662779656","1737377170","2025-01-20T12:46:10.000Z","0","uniqlo_malaysia",,"0","🥰","6919777206823928834","liong259","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c37a18e8b8e7cc2b9d084f150a33ef49~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ba4b76a&x-expires=1742302800&x-signature=XoXQvV6VSCAkK26dgfAivCNFOdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7459764385649705746","1736861756","2025-01-14T13:35:56.000Z","0","uniqlo_malaysia",,"0","😂😂😂","6858298413386957825","snow_weth","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8d984a62b8044e8c9904b16031e3aaf9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7865887c&x-expires=1742302800&x-signature=OIx9tUmktdfGPyv1GpyOUyZz5sI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461160095461655304","1737186736","2025-01-18T07:52:16.000Z","0","uniqlo_malaysia",,"0","😅😅😅","7428501660181988372","lmrriynollo","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/57fa6372757b68a4b81cfb689a7ac21a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6978e1c1&x-expires=1742302800&x-signature=cyUdCaxSBJGSJu1kSGnVJ11LFbo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7463381876524761876","1737704040","2025-01-24T07:34:00.000Z","0","uniqlo_malaysia",,"0","❤","7162762553377817606","sabirimalaysiawala","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6c77168026ee0d45078333183382c12~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9ff40232&x-expires=1742302800&x-signature=SSxkvs5vebkWZUkhcC6c1G1jFXk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7460439345151001365","1737018925","2025-01-16T09:15:25.000Z","0","uniqlo_malaysia",,"0","👍👍👍","7338384109259473921","asifkhanmalaysia2","https://www.tiktok.com/@uniqlo_malaysia/video/7458138539939613960"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d33162faa3e37a7f8c6a20443fe38459~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=222e30c1&x-expires=1742302800&x-signature=He70a6ZKOCsGQP9Gw1iApR4TQWc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7465533633958527761","1738205051","2025-01-30T02:44:11.000Z","0","uniqlo_malaysia",,"0","Yall have arcane collab or no😭😭","6925265976813192193","istarothswishes","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e96303541f48ca0ed3c49d7f40d641a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2552561f&x-expires=1742302800&x-signature=1HYhBrZWC6bJAAKQsLuo42NWwBo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7457960232451769105","1736441696","2025-01-09T16:54:56.000Z","1","uniqlo_malaysia",,"0","semalam says beli banyak baju uniqlo","7423821155854861318","nur.rahmi.mama","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7381803462947766279~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4d6df73c&x-expires=1742302800&x-signature=viyCJjcFhRP5eeYOpVCon4nnyjc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7478965196926141202","1741332299","2025-03-07T07:24:59.000Z","1","uniqlo_malaysia",,"0","🥰","7381802836155352070","maitoetoelwin","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ef7ed1661f7cb7755b441c3437817bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1d86353c&x-expires=1742302800&x-signature=Gp%2FZ0o6NrfevbZbhxt3kOO0rnDg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7475374267899626247","1740496212","2025-02-25T15:10:12.000Z","0","uniqlo_malaysia",,"0","😁","6825541350436553729","jeamendoza05","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
"https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=122102168390522060&height=240&width=240&ext=1728995136&hash=AbZVPrIl_5nKaNttiSc6CGJI","7471870784123388679","1739680503","2025-02-16T04:35:03.000Z","0","uniqlo_malaysia",,"0","🥰","7358487587529196561","sk.rajib493","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/288985184616dc77e80530c5c1430116~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=161e8f88&x-expires=1742302800&x-signature=4w9RYafnkiJ65%2Fg1XU2RqEUX4tU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7471197650201608968","1739523770","2025-02-14T09:02:50.000Z","0","uniqlo_malaysia",,"0","❤️","6969903440320709633","bimleshkumarsah2","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/63a07080c9e8477b348b70ab486bd25d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=db6ed755&x-expires=1742302800&x-signature=SnfcSxIk%2BAXA8sjznfWaCuCK9Cw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7471139285170111240","1739510181","2025-02-14T05:16:21.000Z","0","uniqlo_malaysia",,"0","🥰🥰🥰","7192217652348175362","user383724288","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/71c2884c82f0b6d5662095c676a1e7c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0d51c8af&x-expires=1742302800&x-signature=S0Hrw9KjYC4H97FCwqMy2D7WRPg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7470782533178966800","1739427132","2025-02-13T06:12:12.000Z","0","uniqlo_malaysia",,"0","🥰","7300597738214605826",".smi.send.money","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e6307cea69f8729136412297aba7731~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=48d9c79e&x-expires=1742302800&x-signature=1VBMeY%2FYH3Uf7w7PlTklQGegYn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7469399802033226514","1739105181","2025-02-09T12:46:21.000Z","0","uniqlo_malaysia",,"0","🥰","7437399458931639351","khamidah.musa","https://www.tiktok.com/@uniqlo_malaysia/video/7457854580278316308"
